id	ident	type	name	latitude_deg	longitude_deg	elevation_ft	iso_country	iso_region	municipality	icao_code	iata_code	gps_code	local_code
17280	FD09	small_airport	Rlm Farms Airport	27.8099994659424	-80.8589019775391	75	US	US-FL	Kenansville			FD09	FD09
17285	FD14	small_airport	Paniola Air Ranch Airport	29.3752994537354	-82.0580978393555	140	US	US-FL	Citra			FD14	FD14
17286	FD15	small_airport	Tailwinds Airport	26.9794998168945	-80.2186965942383	19	US	US-FL	Jupiter			FD15	FD15
17287	FD16	small_airport	Flying C Farm Airport	29.965799331665	-82.872802734375	75	US	US-FL	Branford			FD16	FD16
17291	FD20	small_airport	Sundance Farms Airport	26.8003005981445	-81.4850997924805	50	US	US-FL	La Belle			FD20	FD20
17293	FD22	small_airport	Melrose Landing Airport	29.666997	-81.952734	159	US	US-FL	Hawthorne			FD22	FD22
17295	FD24	small_airport	Southern Fruit Groves Airport	27.2212009429932	-80.5205993652344	26	US	US-FL	Port St. Lucie			FD24	FD24
17296	FD25	small_airport	Fly In Ranches Airport	27.5625	-80.4998016357422	25	US	US-FL	Vero Beach			FD25	FD25
17297	FD26	small_airport	Kirkland Airport	30.9818000793457	-85.4924011230469	180	US	US-FL	Graceville			FD26	FD26
17298	FD27	small_airport	Cuyler Field	30.362699508667	-82.2261962890625	120	US	US-FL	Glen St Mary			FD27	FD27
17300	FD29	small_airport	Flying Dutchman Ranch Airport	29.1308002471924	-82.1193008422852	75	US	US-FL	Ocala			FD29	FD29
17301	FD30	small_airport	Southeastern Airport	27.4113998413086	-80.5261993408203	23	US	US-FL	Fort Pierce			FD30	FD30
17302	FD31	small_airport	Bradley Airport	29.92799949646	-82.7012023925781	20	US	US-FL	Fort White			FD31	FD31
17304	FD33	small_airport	Green Swamp Aerodrome	28.2117004394531	-81.9987030029297	115	US	US-FL	Lakeland			FD33	FD33
17306	FD35	small_airport	Redhead Airport	30.49049949646	-85.8394012451172	102	US	US-FL	Ebro			FD35	FD35
17308	FD37	small_airport	Gentry Airport	28.1371994018555	-81.2633972167969	80	US	US-FL	St Cloud			FD37	FD37
17309	FD38	small_airport	Wellington Aero Club Airport	26.6465	-80.294197	19	US	US-FL	West Palm Beach			FD38	FD38
17310	FD39	small_airport	Flying Cow Air Ranch Airport	27.1556	-80.691704	19	US	US-FL	Okeechobee			FD39	FD39
17313	FD42	small_airport	Cooksey Brothers Airport	30.2115993499756	-83.0546035766602	90	US	US-FL	Live Oak			FD42	FD42
17315	FD44	small_airport	Eagles Nest Aerodrome	29.4269444	-81.6041667	63	US	US-FL	Crescent City			FD44	FD44
17319	FD48	small_airport	Deep Forest Airport	30.2418994903564	-81.4497985839844	24	US	US-FL	Jacksonville			FD48	FD48
17320	FD49	small_airport	Montgomery's Flying M Ranch Airport	28.7735996246338	-82.1304016113281	70	US	US-FL	Lake Panasoffkee			FD49	FD49
17321	FD50	small_airport	The Trails Airport	30.1091003417969	-83.1886978149414	45	US	US-FL	Mayo			FD50	FD50
17322	FD51	small_airport	Summerland Key Cove Airport	24.658796	-81.445341	4	US	US-FL	Summerland Key			FD51	FD51
17324	FD53	small_airport	Cub Haven Airport	28.4533	-82.214996	70	US	US-FL	Dade City			FD53	FD53
17326	FD55	small_airport	Rutten Dusting Strip	30.6793994903564	-84.3691024780273	260	US	US-FL	Havana			FD55	FD55
17332	FD61	small_airport	Wright Farms Airport	30.1765995025635	-82.9979019165039	104	US	US-FL	Live Oak			FD61	FD61
17333	FD63	small_airport	Squires Aviation Ranch Airport	30.513211	-83.196845	110	US	US-FL	Jasper			FD63	FD63
17339	FD70	small_airport	River Acres Airport	27.3253002166748	-81.0287017822266	30	US	US-FL	Okeechobee			FD70	FD70
17340	FD71	small_airport	O'Brien Airpark East/West Airport	30.04829979	-82.98390198	55	US	US-FL	Branford			FD71	FD71
17341	FD72	small_airport	Kings Port Airport	27.1828002929688	-81.3906021118164	148	US	US-FL	Lake Placid			FD72	FD72
17343	FD74	small_airport	Gamebird Groves Airstrip	28.066814	-80.902536	36	US	US-FL	St Cloud			FD74	FD74
17345	FD77	small_airport	Wimauma Air Park	27.7119998931885	-82.2828979492188	100	US	US-FL	Wimauma			FD77	FD77
17349	FD81	small_airport	Gleim Field	29.7026996612549	-82.4256973266602	170	US	US-FL	Gainesville			FD81	FD81
17351	FD83	small_airport	Stout Airport	28.2586002349854	-81.3840026855469	65	US	US-FL	Kissimmee			FD83	FD83
17352	FD84	small_airport	Delta Airport	30.1252002716064	-82.6636962890625	200	US	US-FL	Lake City			FD84	FD84
17354	FD86	small_airport	Deep Woods Ranch Airport	29.0303001403809	-81.4469985961914	45	US	US-FL	Deland			FD86	FD86
17356	FD88	small_airport	Aero Acres Airport	27.3419990539551	-80.5220031738281	25	US	US-FL	Fort Pierce			FD88	FD88
17357	FD89	small_airport	Collier/Pine Barren Airpark	30.8271007537842	-87.3582992553711	220	US	US-FL	Century			FD89	FD89
17358	FD90	small_airport	Lafayette Landings Airport	29.1686000823975	-81.2648010253906	35	US	US-FL	De Leon Springs			FD90	FD90
17360	FD92	small_airport	Southerland Strip	28.7327995300293	-81.0786972045898	15	US	US-FL	Geneva			FD92	FD92
17361	FD93	small_airport	Yellow River Airstrip	30.686354	-86.747564	150	US	US-FL	Holt			FD93	FD93
17362	FD94	small_airport	Hartzog Field	30.718900680542	-85.6066970825195	125	US	US-FL	Chipley			FD94	FD94
17364	FD96	small_airport	Hilliard's Private Airport	26.8325996398926	-81.0801010131836	13	US	US-FL	Moore Haven			FD96	FD96
17371	FL00	small_airport	Griffins Peace River Ranch Airport	27.4188995361328	-81.8326034545898	65	US	US-FL	Zolfo Springs			FL00	FL00
17372	FL01	small_airport	Crews Homestead Ranch Airport	27.6210994720459	-81.6106033325195	90	US	US-FL	Avon Park			FL01	FL01
17373	FL02	small_airport	Fox Field	29.8894004821777	-82.798698425293	72	US	US-FL	Branford			FL02	FL02
17378	FL07	small_airport	Wings N Sunsets LLC Airport	30.2502002716	-82.9240036011	130	US	US-FL	Live Oak			FL07	FL07
17379	FL08	small_airport	Florida Sheriffs Boys Ranch Airport	30.4155006408691	-83.0165023803711	93	US	US-FL	Live Oak			FL08	FL08
17380	FL09	small_airport	Kittyhawk Estates Airport	30.3388004302979	-83.1443023681641	90	US	US-FL	Live Oak			FL09	FL09
17381	FL10	small_airport	Little River Airport	30.1149997711182	-82.9089965820313	90	US	US-FL	Mc Alpin			FL10	FL10
17382	FL11	small_airport	Thrifts Airport	30.3493995666504	-82.1209030151367	100	US	US-FL	Macclenny			FL11	FL11
17383	FL12	small_airport	Ingalls Field	30.5904998779297	-84.030403137207	183	US	US-FL	Miccosukee			FL12	FL12
17384	FL13	small_airport	Spencer's Airpark	30.0685997009277	-81.9607009887695	150	US	US-FL	Middleburg			FL13	FL13
17387	FL16	small_airport	Market World Airport	28.0585994720459	-81.8164978027344	125	US	US-FL	Auburndale			FL16	FL16
17388	FL17	small_airport	Ruckel Airport	30.5195999145508	-86.4383010864258	67	US	US-FL	Niceville			FL17	FL17
17389	FL18	small_airport	Suwannee Farms Airport	30.0904998779297	-83.0546035766602	50	US	US-FL	O'Brien			FL18	FL18
17390	FL19	small_airport	Crosswind Farm Airport	29.2453002929688	-82.3536987304688	74	US	US-FL	Ocala			FL19	FL19
17397	FL27	small_airport	Lake City Airpark	30.0438003540039	-82.6039962768555	120	US	US-FL	Lake City			FL27	FL27
17398	FL28	small_airport	State Prison Field	30.0557994842529	-82.1723022460938	123	US	US-FL	Raiford			FL28	FL28
17399	FL29	small_airport	Hales 700 Airport	27.3612003326416	-80.5708999633789	26	US	US-FL	Fort Pierce			FL29	FL29
17401	FL31	small_airport	MJD Airport (Closed?)	25.552307	-80.555781	6	US	US-FL	Miami			FL31	FL31
17403	FL33	small_airport	Watson Flight Strip	29.6683006286621	-82.8262023925781	55	US	US-FL	Trenton			FL33	FL33
17404	FL34	small_airport	Eglin Test Site B6 Airport	30.6319007873535	-86.747200012207	120	US	US-FL	Valparaiso			FL34	FL34
43042	FL35	small_airport	Geraci Airpark	28.1749992370605	-82.4877777099609	65	US	US-FL	Lutz			FL35	FL35
17406	FL37	small_airport	Treasure Coast Airpark	27.2383995056152	-80.4914016723633	30	US	US-FL	Fort Pierce			FL37	FL37
17410	FL41	small_airport	Okeelanta Airport	26.5811996459961	-80.7558975219727	14	US	US-FL	South Bay			FL41	FL41
17412	FL43	small_airport	Burntwood Ranch Airport	28.2581005096436	-81.9306030273438	119	US	US-FL	Lakeland			FL43	FL43
17416	FL48	small_airport	Sierra Airpark	28.8822002410889	-82.4297027587891	115	US	US-FL	Worthington Springs			FL48	FL48
17418	FL50	small_airport	Rossi Field	30.1466007232666	-82.5723037719727	183	US	US-FL	Lake City			FL50	FL50
17420	FL52	small_airport	Angel's Field	30.4810009	-84.08679962	160	US	US-FL	Tallahassee			FL52	FL52
17422	FL54	small_airport	Flying Tiger Field	29.9354991912842	-82.4106979370117	115	US	US-FL	Worthington			FL54	FL54
17426	FL58	small_airport	Johary Airport	29.0263996124268	-81.9878997802734	72	US	US-FL	Belleview			FL58	FL58
17427	FL59	small_airport	Buckingham Field	26.6434	-81.710403	23	US	US-FL	Fort Myers			FL59	FL59
17428	FL60	small_airport	Reynolds Airpark	29.9724998474121	-81.6608963012695	21	US	US-FL	Green Cove Springs			FL60	FL60
17429	FL61	small_airport	Mc Ginley Airport	29.0261001587	-82.2123031616	84	US	US-FL	Ocala			FL61	FL61
17430	FL62	small_airport	Bradshaw Tree Farm Airport	28.948601	-81.413101	55	US	US-FL	Deland			FL62	FL62
17434	FL66	small_airport	Peach Orchard Airport	29.559700012207	-82.4994964599609	75	US	US-FL	Archer			FL66	FL66
17435	FL67	small_airport	Evans Properties Inc Airport	27.2777996063232	-80.5858993530273	24	US	US-FL	Fort Pierce			FL67	FL67
17442	FL74	small_airport	Indian River Aerodrome	27.5986003875732	-80.5019989013672	25	US	US-FL	Vero Beach			FL74	FL74
17443	FL75	small_airport	Indian Hammock Airport	27.5419998168945	-80.8330993652344	65	US	US-FL	Fort Drum			FL75	FL75
17445	FL77	small_airport	Calusa Ranch Airport	26.05578	-81.06318	15	US	US-FL	Miles City			FL77	FL77
17446	FL78	small_airport	Lewis Airport	27.8985996246338	-82.1826019287109	45	US	US-FL	Brandon			FL78	FL78
17447	FL80	small_airport	Lee Farms Airport	29.3346996307373	-82.1668014526367	100	US	US-FL	Lowell			FL80	FL80
17448	FL81	small_airport	Triple B Airpark	30.7819004058838	-86.4672012329102	210	US	US-FL	Crestview			FL81	FL81
17449	FL82	small_airport	Oak Ridge Airport	29.580536	-81.861181	72	US	US-FL	Interlachen			FL82	FL82
17451	FL84	small_airport	Flying-A-Ranch Airport	30.6011009216309	-81.5703964233398	25	US	US-FL	Fernandina Beach			FL84	FL84
17453	FL86	small_airport	Woodstock Airport	26.5825996398926	-82.0983963012695	5	US	US-FL	Fort Myers			FL86	FL86
17455	FL88	small_airport	Bob Paul Airport	26.6837005615234	-81.4497985839844	28	US	US-FL	La Belle			FL88	FL88
17457	FL90	small_airport	Salty Approach Airport	26.603585	-82.220055	6	US	US-FL	North Captiva			FL90	FL90
17458	FL91	small_airport	Big Cypress Ranch Airfield	26.309799	-81.227303	22	US	US-FL	Sunniland			FA02	FA02
17462	FL95	small_airport	Broocke Air Patch Airport	27.7085990905762	-80.4527969360352	22	US	US-FL	Winter Beach			FL95	FL95
17464	FL97	small_airport	Tangerine Airport	28.7602996826172	-81.6059036254883	125	US	US-FL	Zellwood			FL97	FL97
17466	FL99	small_airport	Flying-H Airport	28.8761005401611	-81.8889999389648	80	US	US-FL	Fruitland Park			FL99	FL99
17467	FLT	small_airport	Flat Airport	62.4525985718	-157.988998413	309	US	US-AK	Flat		FLT	FLT	FLT
46308	FWB	small_airport	Branson West Airport	36.698497	-93.402249	1348	US	US-MO	Branson West			KFWB	FWB
312899	FXM	small_airport	Flaxman Island Airstrip	70.1895	-146.020904	20	US	US-AK	Flaxman Island				
17472	G05	small_airport	Finleyville Airpark	40.2458992004395	-80.0122985839844	1240	US	US-PA	Finleyville			G05	G05
17473	GA00	small_airport	Kintail Farm Airport	33.8255996704102	-83.6397018432617	810	US	US-GA	Monroe			GA00	GA00
17476	GA03	small_airport	Wilson Airport	34.869499206543	-85.1996994018555	795	US	US-GA	Ringgold			GA03	GA03
17477	GA04	small_airport	Mallards Landing Airport	33.364574	-84.168249	837	US	US-GA	Locust Grove			GA04	GA04
17479	GA06	small_airport	Monticello Sky Ranch Airport	33.3325004577637	-83.7268981933594	690	US	US-GA	Monticello			GA06	GA06
17482	GA09	small_airport	Fly-N-S Ranch Airport	34.4516983032227	-83.7885971069336	1330	US	US-GA	Clermont			GA09	GA09
17483	GA10	small_airport	Ridgeview Farm Airport	33.080396	-84.359121	854	US	US-GA	Zebulon			GA10	GA10
17487	GA14	small_airport	Pinebloom Plantation Airport	31.4029998779297	-84.3227005004883	170	US	US-GA	Albany			GA14	GA14
17489	GA16	small_airport	Taylor Field	33.7243003845215	-83.5668029785156	710	US	US-GA	Bostwick			GA16	GA16
17490	GA17	small_airport	Flint River Nursery Airport	32.1688003540039	-83.973503112793	320	US	US-GA	Byromville			GA17	GA17
17491	GA18	small_airport	Big Creek Flying Ranch Airport	34.832381	-83.409226	1650	US	US-GA	Clayton			GA18	GA18
17493	GA2	small_airport	Peach State Aerodrome	33.183534	-84.377997	926	US	US-GA	Williamson				GA2
17494	GA20	small_airport	Stafford Airport	30.8111	-81.462799	28	US	US-GA	Saint Marys			GA20	GA20
17495	GA21	small_airport	Patterson Island Airport	31.4612998962402	-81.3386993408203	10	US	US-GA	Darien			GA21	GA21
17496	GA22	small_airport	Jordans Airport	31.4384994506836	-84.7082977294922	250	US	US-GA	Arlington			GA22	GA22
17497	GA23	small_airport	Wyatt Airport	34.5783004760742	-85.383903503418	720	US	US-GA	Summerville			GA23	GA23
17499	GA25	small_airport	Fargo Airport	30.6912994384766	-82.5675964355469	118	US	US-GA	Fargo			GA25	GA25
17503	GA29	small_airport	Wellers Landing Airport	33.156087	-84.431201	843	US	US-GA	Hollonville			GA29	GA29
17505	GA31	small_airport	Two Rocks Airport	33.469422	-84.669026	964	US	US-GA	Palmetto			GA31	GA31
17509	GA35	small_airport	Cypress Lakes Airport	32.157848	-81.396418	30	US	US-GA	Bloomingdale			GA35	GA35
17513	GA39	small_airport	Hodges Airpark	31.9843997955322	-81.2462005615234	10	US	US-GA	Savannah			GA39	GA39
17515	GA41	small_airport	Daniels Airport	32.6141014099121	-82.2970962524414	288	US	US-GA	Swainsboro			GA41	GA41
17517	GA43	small_airport	Briggs Field	32.3213996887207	-81.4266967773438	78	US	US-GA	Guyton			GA43	GA43
17518	GA44	small_airport	Richards Airport	33.081113	-85.018559	650	US	US-GA	Lagrange			GA44	GA44
17519	GA45	small_airport	Townsend Air Strip	31.5433006286621	-81.534797668457	26	US	US-GA	Townsend			GA45	GA45
17521	GA47	small_airport	Bivins Airport	31.184121	-82.271421	134	US	US-GA	Waycross			GA47	GA47
45372	GA48	small_airport	McLendon Airport	31.586111	-84.790556	360	US	US-GA	Edison			GA48	GA48
17523	GA50	small_airport	Dream Team Airport	33.59682	-83.519469	604	US	US-GA	Madison			GA50	GA50
17532	GA59	small_airport	Antique Acres Airport	33.1001014709473	-84.0585021972656	800	US	US-GA	Barnesville			GA59	GA59
17534	GA61	small_airport	Kenley Field	33.269234	-84.497624	780	US	US-GA	Brooks			GA61	GA61
17535	GA62	small_airport	Cedar Ridge Airport	33.2551002502441	-84.4001998901367	820	US	US-GA	Griffin			GA62	GA62
17540	GA67	small_airport	King Sky Ranch Airport	34.7681999206543	-83.592903137207	1840	US	US-GA	Clarkesville			GA67	GA67
17541	GA68	small_airport	Flying H Ranch Airport	33.11285	-84.450366	800	US	US-GA	Concord			GA68	GA68
17545	GA72	small_airport	Pratermill Flight Park Airport	34.8816986083984	-84.8897018432617	780	US	US-GA	Dalton			GA72	GA72
17546	GA73	small_airport	Shade Tree Airport	33.16283	-84.445239	850	US	US-GA	Concord			GA73	GA73
17547	GA74	small_airport	Takle Field	33.0418014526367	-84.4123992919922	850	US	US-GA	Concord			GA74	GA74
17548	GA75	small_airport	Meadowlark Airport	33.0872993469238	-84.4051971435547	784	US	US-GA	Concord			GA75	GA75
17549	GA76	small_airport	Broken Ranch Airport	33.154899597168	-83.8988037109375	620	US	US-GA	Forsyth			GA76	GA76
17552	GA79	small_airport	Dresden Airport	33.344799041748	-84.9113006591797	800	US	US-GA	Newnan			GA79	GA79
17553	GA80	small_airport	Whispering Pines Airport	33.782299041748	-83.9888000488281	940	US	US-GA	Conyers			GA80	GA80
17554	GA81	small_airport	Cameron Field	32.549836	-83.827425	380	US	US-GA	Fort Valley			GA81	GA81
17556	GA83	small_airport	Windy Hill Airport	33.5467987060547	-83.8054962158203	740	US	US-GA	Covington			GA83	GA83
17559	GA86	small_airport	Little Tobesofkee Creek Ranch Airport	32.9838981628418	-84.0955963134766	755	US	US-GA	Barnesville			GA86	GA86
17560	GA87	small_airport	High Valley Airpark	34.6981010437012	-84.0127029418945	2800	US	US-GA	Suches			GA87	GA87
17562	GA89	small_airport	Diamond S Airport	33.4757995605469	-84.2769012451172	910	US	US-GA	Lovejoy			GA89	GA89
17563	GA90	small_airport	Walker Field	33.451329	-84.408624	875	US	US-GA	Fayetteville			GA90	GA90
17565	GA92	small_airport	Beck Field	33.52123	-84.510211	990	US	US-GA	Fayetteville			GA92	GA92
17567	GA94	small_airport	McLendon Airport	33.491501	-84.489403	900	US	US-GA	Fayetteville			GA94	GA94
17568	GA95	small_airport	Coleman Field	33.526199	-84.502197	1010	US	US-GA	Fayetteville			GA95	GA95
17571	GA98	small_airport	Grayhill Airport	32.9489021301	-85.05052948	750	US	US-GA	LaGrange			GA98	GA98
17572	GA99	small_airport	Miami Valley Farm Airport	32.547414	-83.801177	468	US	US-GA	Fort Valley			GA99	GA99
17579	GE01	small_airport	Christians Folly Airport	30.930423	-83.079386	208	US	US-GA	Naylor			GE01	GE01
45378	GE04	small_airport	Mclendon Field	32.666944	-84.965556	650	US	US-GA	Mulberry Grove			GE04	GE04
17582	GE05	small_airport	Gibson Field	34.6156005859375	-85.3431015014648	750	US	US-GA	Lafayette			GE05	GE05
17583	GE11	small_airport	Hogjowl Airport	34.6058006286621	-85.4618988037109	1790	US	US-GA	Layfayette			GE11	GE11
17584	GE12	small_airport	Richter Airpark	31.7486000061035	-83.573600769043	357	US	US-GA	Ashburn			GE12	GE12
505986	GE20	small_airport	Critter Creek Airport	33.054297	-82.324862	330	US	US-GA	Louisville			GE20	GE20
346218	GE21	small_airport	Anderson Airport	31.018681	-84.392917	138	US	US-GA	Bainbridge			GE21	GE21
17588	GE25	small_airport	Hutto Farm Airport	32.681106	-83.856109	620	US	US-GA	Fort Valley			GE25	GE25
45379	GE26	small_airport	Duke Strip 2	32.381667	-83.059722	340	US	US-GA	Dublin			GE26	GE26
17589	GE27	small_airport	Smith Field	32.6021995544434	-83.7542037963867	475	US	US-GA	Byron			GE27	GE27
17591	GE30	small_airport	Sandy Hill Airport	33.2210998535156	-81.9953002929688	310	US	US-GA	Waynesboro			GE30	GE30
45374	GE33	small_airport	River Bend Airport	33.304319	-84.136798	718	US	US-GA	Locust Grove			GE33	GE33
45375	GE35	small_airport	Southern Oaks Airport	33.731389	-83.469722	121	US	US-GA	Bostwick			GE35	GE35
348265	GE53	small_airport	Chigger Hill Airport	33.316745	-84.150612	800	US	US-GA	Locust Grove			GE53	GE53
558440	GE61	small_airport	Brownstone Airpark	34.102514	-85.383909	752	US	US-GA	Cave Spring			GE61	GE61
505988	GE72	small_airport	Hannah Creek Airport	34.235313	-83.153018	728	US	US-GA	Royston			GE72	GE72
17592	GE99	small_airport	Heaven's Landing Airport	34.9143981934	-83.4597015381	2724	US	US-GA	Clayton			GE99	GE99
17597	GNU	small_airport	Goodnews Airport	59.117561	-161.575241	15	US	US-AK	Goodnews		GNU	GNU	GNU
17601	H07	small_airport	Highland-Winet Airport	38.779301	-89.640404	537	US	US-IL	Highland			H07	H07
17603	H27	small_airport	Gainesville Memorial Airport	36.6125984191895	-92.39990234375	1070	US	US-MO	Gainesville			H27	H27
17604	H28	small_airport	Whetstone International Airport	48.998198	-112.789222	4336	US	US-MT	Port of Del Bonita				H28
17607	H47	small_airport	Hyampom Airport	40.6276016235352	-123.471000671387	1250	US	US-CA	Hyampom			H47	H47
17608	H49	small_airport	Sackman Field	38.4505996704102	-90.2359008789063	420	US	US-IL	Columbia			H49	H49
17609	H57	small_airport	Bismarck Memorial Airport	37.758793	-90.616832	1038	US	US-MO	Bismarck			KH57	H57
17611	H66	small_airport	Nowata Municipal Airport	36.722017	-95.622017	679	US	US-OK	Nowata			KH66	H66
17612	H75	small_airport	Hernando Village Airpark	34.797833	-90.035405	242	US	US-MS	Hernando			H75	H75
17614	H80	small_airport	Field of Dreams Airport	44.3650016784668	-83.7624969482422	830	US	US-MI	Hale			H80	H80
316236	H81	small_airport	River Falls Airport	35.0825	-101.7541	3588	US	US-TX	Amarillo			H81	H81
17615	H97	small_airport	Pawnee Municipal Airport	36.377209	-96.805285	875	US	US-OK	Pawnee				H97
17616	HAD	small_airport	Harford Field	42.923686	-106.310111	5370	US	US-WY	Casper			KHAD	HAD
17623	HI01	small_airport	Princeville Airport	22.209313	-159.44515	344	US	US-HI	Hanalei		HPV	HI01	HI01
